geoid,state,county,borough,tract,name,population,commuters,median_income,area_sqkm,pop_density,commuter_ratio,centroid_lat,centroid_lon,bbox_min_lat,bbox_min_lon,bbox_max_lat,bbox_max_lon
36005000100,36,005,Bronx,000100,Census Tract 1; Bronx County; New York,4446,0,0,0.0,0.0,0.0,,,,,,
360050001000,36,000,Unknown,000100,Block Group 0,0,0,0,1.034408,0.0,0.0,40.795131,-73.883494,40.78905700028462,-73.89986900027289,40.80120599967942,-73.86711799976057
360050001001,36,000,Unknown,000100,Block Group 1,0,0,0,1.676236,0.0,0.0,40.79188,-73.881776,40.785356999811995,-73.89276599976178,40.79840400005806,-73.87078599983037
36005000200,36,005,Bronx,000200,Census Tract 2; Bronx County; New York,4870,2312,115064,0.0,0.0,0.4747,,,,,,
360050002000,36,000,Unknown,000200,Block Group 0,0,0,0,0.851919,0.0,0.0,40.80385,-73.860558,40.79766999987887,-73.86648400027408,40.81003099982504,-73.85463200031795
360050002001,36,000,Unknown,000200,Block Group 1,0,0,0,0.088963,0.0,0.0,40.813971,-73.860525,40.81267299970253,-73.86332900021527,40.81526900019057,-73.85772000042961
360050002002,36,000,Unknown,000200,Block Group 2,0,0,0,0.195365,0.0,0.0,40.810574,-73.860675,40.806366000078135,-73.8652180000526,40.814781999741314,-73.85613299981775
360050002003,36,000,Unknown,000200,Block Group 3,0,0,0,0.163525,0.0,0.0,40.808105,-73.856635,40.80479400027974,-73.85866500026071,40.811415000202665,-73.85460399983054
36005000400,36,005,Bronx,000400,Census Tract 4; Bronx County; New York,6257,3140,100553,0.0,0.0,0.5018,,,,,,
360050004000,36,000,Unknown,000400,Block Group 0,0,0,0,0.684867,0.0,0.0,40.807109,-73.849195,40.799723999816344,-73.85525599975868,40.81449399990704,-73.84313400036412
360050004001,36,000,Unknown,000400,Block Group 1,0,0,0,0.062837,0.0,0.0,40.813135,-73.857668,40.81060799974441,-73.85971700022196,40.81566199972236,-73.85561800015694
360050004002,36,000,Unknown,000400,Block Group 2,0,0,0,0.334132,0.0,0.0,40.812841,-73.852995,40.809328999698636,-73.85678300009607,40.81635400019866,-73.84920799958188
360050004003,36,000,Unknown,000400,Block Group 3,0,0,0,0.299432,0.0,0.0,40.807235,-73.852086,40.80442099971755,-73.8565300003761,40.81005000011555,-73.84764199978474
360050004004,36,000,Unknown,000400,Block Group 4,0,0,0,0.084106,0.0,0.0,40.81277,-73.848749,40.81071399990875,-73.85140100009114,40.81482600015353,-73.846096999904
36005001600,36,005,Bronx,001600,Census Tract 16; Bronx County; New York,6177,2391,41362,0.0,0.0,0.3871,,,,,,
360050016001,36,000,Unknown,001600,Block Group 1,0,0,0,0.077674,0.0,0.0,40.820696,-73.859898,40.81937900021956,-73.86202899965859,40.822012999871326,-73.85776800011017
360050016002,36,000,Unknown,001600,Block Group 2,0,0,0,0.075431,0.0,0.0,40.816329,-73.859881,40.815028999684436,-73.86198199980292,40.817628999939394,-73.85777999980574
360050016003,36,000,Unknown,001600,Block Group 3,0,0,0,0.022959,0.0,0.0,40.822602,-73.856791,40.822012999871326,-73.85844500015268,40.823192000101464,-73.85513600010809
360050016004,36,000,Unknown,001600,Block Group 4,0,0,0,0.308735,0.0,0.0,40.818983,-73.858042,40.81553000006144,-73.86246399985178,40.82243600007102,-73.85361999964135
36005001901,36,005,Bronx,001901,Census Tract 19.01; Bronx County; New York,2181,1111,49500,0.0,0.0,0.5094,,,,,,
360050019011,36,000,Unknown,001901,Block Group 1,0,0,0,0.204884,0.0,0.0,40.806707,-73.928033,40.803849999869456,-73.93180099955414,40.80956400027829,-73.9242650002963
36005001902,36,005,Bronx,001902,Census Tract 19.02; Bronx County; New York,1883,812,67375,0.0,0.0,0.4312,,,,,,
360050019021,36,000,Unknown,001902,Block Group 1,0,0,0,0.46946,0.0,0.0,40.803556,-73.915617,40.79993699969636,-73.92576499997121,40.80717500017417,-73.90546999966263
36005001903,36,005,Bronx,001903,Census Tract 19.03; Bronx County; New York,0,0,0,0.0,0.0,0.0,,,,,,
360050019031,36,000,Unknown,001903,Block Group 1,0,0,0,0.163527,0.0,0.0,40.801622,-73.909647,40.798574999795804,-73.91324199982033,40.80466899971239,-73.90605200016891
360050019032,36,000,Unknown,001903,Block Group 2,0,0,0,0.744672,0.0,0.0,40.803283,-73.915205,40.7966860000582,-73.92822500044414,40.809880000185565,-73.90218400008256
36005001904,36,005,Bronx,001904,Census Tract 19.04; Bronx County; New York,0,0,0,0.0,0.0,0.0,,,,,,
360050019040,36,000,Unknown,001904,Block Group 0,0,0,0,1.137499,0.0,0.0,40.798663,-73.903064,40.79244900015569,-73.91362400031007,40.80487700022183,-73.89250399982096
360050019041,36,000,Unknown,001904,Block Group 1,0,0,0,0.012084,0.0,0.0,40.796445,-73.898444,40.795894999849104,-73.8995610003013,40.79699500031644,-73.89732799960909
360050019042,36,000,Unknown,001904,Block Group 2,0,0,0,0.069947,0.0,0.0,40.800757,-73.898376,40.79910099989023,-73.90028500019949,40.80241299995978,-73.89646700034187
36005002001,36,005,Bronx,002001,Census Tract 20.01; Bronx County; New York,4461,1254,24684,0.0,0.0,0.2811,,,,,,
360050020011,36,000,Unknown,002001,Block Group 1,0,0,0,0.117853,0.0,0.0,40.818363,-73.868103,40.81610200009461,-73.87050100032334,40.82062400032295,-73.86570500012432
360050020012,36,000,Unknown,002001,Block Group 2,0,0,0,0.06239,0.0,0.0,40.815422,-73.867077,40.81422100025549,-73.86893600035111,40.81662299967431,-73.8652180000526
360050020013,36,000,Unknown,002001,Block Group 3,0,0,0,0.01904,0.0,0.0,40.819624,-73.86787,40.81849799988648,-73.86857599960268,40.82075100006031,-73.86716399979133
36005002002,36,005,Bronx,002002,Census Tract 20.02; Bronx County; New York,3915,1379,0,0.0,0.0,0.3522,,,,,,
360050020021,36,000,Unknown,002002,Block Group 1,0,0,0,0.075912,0.0,0.0,40.817935,-73.86409,40.81662299967431,-73.86619800004382,40.81924699979677,-73.86198199980292
360050020022,36,000,Unknown,002002,Block Group 2,0,0,0,0.075929,0.0,0.0,40.815832,-73.863594,40.81452899969398,-73.86570500012432,40.817135000138286,-73.86148200021076
360050020023,36,000,Unknown,002002,Block Group 3,0,0,0,0.052935,0.0,0.0,40.819814,-73.865985,40.8186160000333,-73.86765599988593,40.82101200011663,-73.86431400022936
36005002300,36,005,Bronx,002300,Census Tract 23; Bronx County; New York,4528,1161,19743,0.0,0.0,0.2564,,,,,,
360050023001,36,000,Unknown,002300,Block Group 1,0,0,0,0.05188,0.0,0.0,40.809555,-73.927181,40.80816200008951,-73.92921899978077,40.81094899966279,-73.92514200035536
360050023002,36,000,Unknown,002300,Block Group 2,0,0,0,0.019491,0.0,0.0,40.809241,-73.924262,40.80843200032597,-73.92563799974958,40.81005000011556,-73.92288600009691
360050023003,36,000,Unknown,002300,Block Group 3,0,0,0,0.033212,0.0,0.0,40.808278,-73.924949,40.80717500017417,-73.92652400002947,40.80938000014687,-73.92337499981846
36005002400,36,005,Bronx,002400,Census Tract 24; Bronx County; New York,0,0,0,0.0,0.0,0.0,,,,,,
360050024000,36,000,Unknown,002400,Block Group 0,0,0,0,0.265247,0.0,0.0,40.812185,-73.871602,40.805901000338494,-73.8809809997528,40.818468000311164,-73.86222399965226
360050024001,36,000,Unknown,002400,Block Group 1,0,0,0,0.691045,0.0,0.0,40.817373,-73.870848,40.81003099982504,-73.8805459995596,40.82471500013152,-73.86114999994972
36005002500,36,005,Bronx,002500,Census Tract 25; Bronx County; New York,5642,1989,27378,0.0,0.0,0.3525,,,,,,
360050025001,36,000,Unknown,002500,Block Group 1,0,0,0,0.0217,0.0,0.0,40.807012,-73.919009,40.80611599987003,-73.92053899960187,40.80790700025507,-73.9174789999776
360050025002,36,000,Unknown,002500,Block Group 2,0,0,0,0.026442,0.0,0.0,40.80589,-73.91929,40.804905000031376,-73.92061499976984,40.80687399999868,-73.91796400039951
360050025003,36,000,Unknown,002500,Block Group 3,0,0,0,0.023395,0.0,0.0,40.80817,-73.92171,40.80723500000531,-73.92337499981846,40.80910599967804,-73.92004599968237
360050025004,36,000,Unknown,002500,Block Group 4,0,0,0,0.021724,0.0,0.0,40.807522,-73.922188,40.80661100033391,-73.92383699977583,40.80843200032597,-73.92053899960187
360050025005,36,000,Unknown,002500,Block Group 5,0,0,0,0.034155,0.0,0.0,40.80673,-73.921994,40.80565099973861,-73.9242650002963,40.80780899986336,-73.91972299964218
36005002701,36,005,Bronx,002701,Census Tract 27.01; Bronx County; New York,3335,955,21427,0.0,0.0,0.2864,,,,,,
360050027011,36,000,Unknown,002701,Block Group 1,0,0,0,0.038263,0.0,0.0,40.804702,-73.915396,40.80369800019064,-73.91731499994607,40.805705999828966,-73.91347799982186
360050027012,36,000,Unknown,002701,Block Group 2,0,0,0,0.043273,0.0,0.0,40.80556,-73.916657,40.80429800029759,-73.91881899981892,40.80682299966429,-73.914494999623
36005002702,36,005,Bronx,002702,Census Tract 27.02; Bronx County; New York,5000,1671,29206,0.0,0.0,0.3342,,,,,,
360050027021,36,000,Unknown,002702,Block Group 1,0,0,0,0.053828,0.0,0.0,40.80639,-73.911613,40.80517099967302,-73.91409999961283,40.80760899990547,-73.90912699986177
360050027022,36,000,Unknown,002702,Block Group 2,0,0,0,0.033716,0.0,0.0,40.805268,-73.913236,40.80426299987372,-73.91499699976335,40.80627400006211,-73.91147600000663
360050027023,36,000,Unknown,002702,Block Group 3,0,0,0,0.046178,0.0,0.0,40.806847,-73.915612,40.80556099986326,-73.9174789999776,40.80813300010704,-73.91374599961047
360050027024,36,000,Unknown,002702,Block Group 4,0,0,0,0.021648,0.0,0.0,40.807866,-73.914993,40.806941999703675,-73.91658900039808,40.80879000016441,-73.91339599980611
36005002800,36,005,Bronx,002800,Census Tract 28; Bronx County; New York,5230,2630,64308,0.0,0.0,0.5029,,,,,,
360050028001,36,000,Unknown,002800,Block Group 1,0,0,0,0.286442,0.0,0.0,40.821324,-73.878701,40.81823800017031,-73.88441100017121,40.82441000022758,-73.8729910000352
360050028002,36,000,Unknown,002800,Block Group 2,0,0,0,0.076327,0.0,0.0,40.820966,-73.874551,40.819630000097995,-73.87663399999064,40.82230199966652,-73.87246799997848
360050028003,36,000,Unknown,002800,Block Group 3,0,0,0,0.038402,0.0,0.0,40.820358,-73.879088,40.819180999826806,-73.88033100037276,40.82153599983779,-73.87784400013562
360050028004,36,000,Unknown,002800,Block Group 4,0,0,0,0.037843,0.0,0.0,40.82061,-73.877373,40.819418000216956,-73.87861900008745,40.821802000110004,-73.87612600000253
36005003100,36,005,Bronx,003100,Census Tract 31; Bronx County; New York,2559,1080,41370,0.0,0.0,0.422,,,,,,
360050031001,36,000,Unknown,003100,Block Group 1,0,0,0,0.154612,0.0,0.0,40.809572,-73.905758,40.806476999920335,-73.90844300014658,40.812666999669645,-73.9030739996621
36005003300,36,005,Bronx,003300,Census Tract 33; Bronx County; New York,3559,846,24122,0.0,0.0,0.2377,,,,,,
360050033001,36,000,Unknown,003300,Block Group 1,0,0,0,0.078271,0.0,0.0,40.807618,-73.910191,40.80616599985099,-73.9125430000365,40.80907000025698,-73.90783899989898
360050033002,36,000,Unknown,003300,Block Group 2,0,0,0,0.03474,0.0,0.0,40.80845,-73.912951,40.807243000250644,-73.91433200031472,40.80965599981273,-73.91156999971798
360050033003,36,000,Unknown,003300,Block Group 3,0,0,0,0.039284,0.0,0.0,40.809217,-73.914743,40.80800700020026,-73.91618400034213,40.81042700024618,-73.91330200009477
36005003500,36,005,Bronx,003500,Census Tract 35; Bronx County; New York,3899,1347,34185,0.0,0.0,0.3455,,,,,,
360050035001,36,000,Unknown,003500,Block Group 1,0,0,0,0.084089,0.0,0.0,40.809992,-73.908772,40.80820600013244,-73.91069299965893,40.81177700011417,-73.90685200023506
360050035002,36,000,Unknown,003500,Block Group 2,0,0,0,0.01763,0.0,0.0,40.812699,-73.910011,40.81177700011417,-73.91094799992705,40.81362100012201,-73.90907499998325
360050035003,36,000,Unknown,003500,Block Group 3,0,0,0,0.0402,0.0,0.0,40.812221,-73.907963,40.811209000069965,-73.90959600039014,40.81323299992965,-73.90633000000325
36005003700,36,005,Bronx,003700,Census Tract 37; Bronx County; New York,331,132,0,0.0,0.0,0.3988,,,,,,
360050037001,36,000,Unknown,003700,Block Group 1,0,0,0,0.165874,0.0,0.0,40.811539,-73.912387,40.80880900013038,-73.91517800041164,40.81426900005892,-73.90959600039014
36005003800,36,005,Bronx,003800,Census Tract 38; Bronx County; New York,1182,497,88077,0.0,0.0,0.4205,,,,,,
360050038001,36,000,Unknown,003800,Block Group 1,0,0,0,0.063361,0.0,0.0,40.820254,-73.863638,40.818998999898945,-73.86574600013219,40.82150900023351,-73.86153099971621
36005003900,36,005,Bronx,003900,Census Tract 39; Bronx County; New York,6227,2278,20640,0.0,0.0,0.3658,,,,,,
360050039001,36,000,Unknown,003900,Block Group 1,0,0,0,0.042668,0.0,0.0,40.808199,-73.917704,40.80682299966429,-73.9192239998749,40.809575000059404,-73.91618400034213
360050039002,36,000,Unknown,003900,Block Group 2,0,0,0,0.053037,0.0,0.0,40.810542,-73.923314,40.80910599967804,-73.92514200035536,40.81197900000634,-73.92148599998113
360050039003,36,000,Unknown,003900,Block Group 3,0,0,0,0.036582,0.0,0.0,40.811217,-73.925424,40.81005000011556,-73.92712099970606,40.81238400010859,-73.92372600034605
360050039004,36,000,Unknown,003900,Block Group 4,0,0,0,0.026686,0.0,0.0,40.809979,-73.919999,40.808923999987016,-73.9219499995883,40.8110349998161,-73.91804899988999
360050039005,36,000,Unknown,003900,Block Group 5,0,0,0,0.057108,0.0,0.0,40.808982,-73.920659,40.80755800013591,-73.92288600009691,40.81040500028477,-73.91843100037973
36005004001,36,005,Bronx,004001,Census Tract 40.01; Bronx County; New York,1409,576,70536,0.0,0.0,0.4088,,,,,,
360050040011,36,000,Unknown,004001,Block Group 1,0,0,0,0.123075,0.0,0.0,40.828331,-73.858413,40.82627699989773,-73.86067399974866,40.83038499990324,-73.85615100025942
36005004100,36,005,Bronx,004100,Census Tract 41; Bronx County; New York,6583,2469,27328,0.0,0.0,0.3751,,,,,,
360050041001,36,000,Unknown,004100,Block Group 1,0,0,0,0.047454,0.0,0.0,40.810223,-73.916448,40.80879000016441,-73.91804899988999,40.81165600031841,-73.91484699997554
360050041002,36,000,Unknown,004100,Block Group 2,0,0,0,0.078238,0.0,0.0,40.811234,-73.919162,40.809575000059404,-73.92148599998113,40.81289399974244,-73.91683799992012
360050041003,36,000,Unknown,004100,Block Group 3,0,0,0,0.008302,0.0,0.0,40.812647,-73.923762,40.81197900000634,-73.92468299987274,40.81331500008578,-73.92284099989108
360050041004,36,000,Unknown,004100,Block Group 4,0,0,0,0.050629,0.0,0.0,40.812383,-73.921923,40.8110349998161,-73.92372600034605,40.813730999963425,-73.92011900037562
36005004200,36,005,Bronx,004200,Census Tract 42; Bronx County; New York,8179,3380,52423,0.0,0.0,0.4133,,,,,,
360050042001,36,000,Unknown,004200,Block Group 1,0,0,0,0.045488,0.0,0.0,40.823962,-73.867454,40.82299200028785,-73.86949899969251,40.824932999680186,-73.8654089998483
360050042002,36,000,Unknown,004200,Block Group 2,0,0,0,0.073969,0.0,0.0,40.822293,-73.865372,40.82101200011663,-73.86776499966587,40.82357300014743,-73.86298000023582
360050042003,36,000,Unknown,004200,Block Group 3,0,0,0,0.092477,0.0,0.0,40.824925,-73.864624,40.82357300014743,-73.86984199982416,40.82627699989773,-73.85940699970226
360050042004,36,000,Unknown,004200,Block Group 4,0,0,0,0.039703,0.0,0.0,40.822605,-73.862311,40.82138399988302,-73.8635080003154,40.823825999691266,-73.8611139999647
360050042005,36,000,Unknown,004200,Block Group 5,0,0,0,0.085128,0.0,0.0,40.823626,-73.859944,40.82163199970127,-73.86162399960264,40.82562100027296,-73.85826400040274
360050042006,36,000,Unknown,004200,Block Group 6,0,0,0,0.111504,0.0,0.0,40.824766,-73.857507,40.82277399979731,-73.85970299997827,40.826757000220475,-73.85531199983518
360050042007,36,000,Unknown,004200,Block Group 7,0,0,0,0.034809,0.0,0.0,40.824215,-73.864948,40.82326100003655,-73.8663870001897,40.82516999991072,-73.8635080003154
36005004300,36,005,Bronx,004300,Census Tract 43; Bronx County; New York,5627,1956,34890,0.0,0.0,0.3476,,,,,,
360050043001,36,000,Unknown,004300,Block Group 1,0,0,0,0.046601,0.0,0.0,40.814326,-73.915345,40.812952999726996,-73.91773699972047,40.81569899971931,-73.91295399994024
360050043002,36,000,Unknown,004300,Block Group 2,0,0,0,0.101922,0.0,0.0,40.814178,-73.917902,40.81230100003722,-73.92208799968056,40.81605500032536,-73.91371600037158
360050043003,36,000,Unknown,004300,Block Group 3,0,0,0,0.038665,0.0,0.0,40.812257,-73.917297,40.810994000041504,-73.92011900037562,40.81351999969287,-73.91447399970662
360050043004,36,000,Unknown,004300,Block Group 4,0,0,0,0.03807,0.0,0.0,40.812897,-73.916878,40.81165100032773,-73.91965800024317,40.81414399966255,-73.91409799996299
36005004400,36,005,Bronx,004400,Census Tract 44; Bronx County; New York,4592,1128,17319,0.0,0.0,0.2456,,,,,,
360050044001,36,000,Unknown,004400,Block Group 1,0,0,0,0.063326,0.0,0.0,40.82649,-73.866606,40.82517800003278,-73.86830100014139,40.82780200023658,-73.86491000008103
360050044002,36,000,Unknown,004400,Block Group 2,0,0,0,0.019188,0.0,0.0,40.826547,-73.869063,40.82566700013905,-73.87011499963565,40.827426000176665,-73.86801099971316
360050044003,36,000,Unknown,004400,Block Group 3,0,0,0,0.105795,0.0,0.0,40.827008,-73.862561,40.82559600014026,-73.86541999971895,40.82841899991843,-73.85970299997827
360050044004,36,000,Unknown,004400,Block Group 4,0,0,0,0.077117,0.0,0.0,40.825881,-73.8703,40.82459100032415,-73.8727230002466,40.827171000291294,-73.86787799964377
36005004600,36,005,Bronx,004600,Census Tract 46; Bronx County; New York,1763,486,17083,0.0,0.0,0.2757,,,,,,
360050046001,36,000,Unknown,004600,Block Group 1,0,0,0,0.135261,0.0,0.0,40.822643,-73.86863,40.82036400010231,-73.87151499975144,40.824922999660465,-73.86574600013219
36005004800,36,005,Bronx,004800,Census Tract 48; Bronx County; New York,4261,1555,34436,0.0,0.0,0.3649,,,,,,
360050048001,36,000,Unknown,004800,Block Group 1,0,0,0,0.065177,0.0,0.0,40.828217,-73.874115,40.826528000182684,-73.87550699968634,40.829905000012275,-73.8727230002466
360050048002,36,000,Unknown,004800,Block Group 2,0,0,0,0.085569,0.0,0.0,40.826721,-73.874454,40.82420800011868,-73.87640200018704,40.829234000178,-73.87250599961332
36005005001,36,005,Bronx,005001,Census Tract 50.01; Bronx County; New York,4565,1371,34087,0.0,0.0,0.3003,,,,,,
360050050011,36,000,Unknown,005001,Block Group 1,0,0,0,0.03899,0.0,0.0,40.824835,-73.879245,40.82364099973273,-73.88042699973391,40.82602999969193,-73.87806400024365
360050050012,36,000,Unknown,005001,Block Group 2,0,0,0,0.019597,0.0,0.0,40.824992,-73.877857,40.82383399997547,-73.87857700025465,40.826150999781106,-73.87713600013099
360050050013,36,000,Unknown,005001,Block Group 3,0,0,0,0.019638,0.0,0.0,40.825118,-73.876934,40.82395799983862,-73.87765499998974,40.826277999811396,-73.87621300004118
360050050014,36,000,Unknown,005001,Block Group 4,0,0,0,0.019608,0.0,0.0,40.825243,-73.876005,40.82408400004315,-73.87672500022725,40.826401999863194,-73.8752849999285
36005005002,36,005,Bronx,005002,Census Tract 50.02; Bronx County; New York,6466,1914,36598,0.0,0.0,0.296,,,,,,
360050050021,36,000,Unknown,005002,Block Group 1,0,0,0,0.045633,0.0,0.0,40.827282,-73.878884,40.82590499970505,-73.88011200008965,40.8286600001167,-73.87765499998974
360050050022,36,000,Unknown,005002,Block Group 2,0,0,0,0.023478,0.0,0.0,40.827145,-73.880274,40.82578000016233,-73.8810460000501,40.828510999815435,-73.87950100016937
360050050023,36,000,Unknown,005002,Block Group 3,0,0,0,0.02227,0.0,0.0,40.827447,-73.87748,40.826150999781106,-73.87823499994789,40.82874200023545,-73.87672500022725
360050050024,36,000,Unknown,005002,Block Group 4,0,0,0,0.022454,0.0,0.0,40.827627,-73.876551,40.826277999811396,-73.8772990003376,40.82897700002234,-73.87580200013743
36005005100,36,005,Bronx,005100,Census Tract 51; Bronx County; New York,6492,1470,22850,0.0,0.0,0.2264,,,,,,
360050051001,36,000,Unknown,005100,Block Group 1,0,0,0,0.276057,0.0,0.0,40.813218,-73.928907,40.80787599977907,-73.93262999993262,40.81855999973633,-73.92518500001306
360050051002,36,000,Unknown,005100,Block Group 2,0,0,0,0.166166,0.0,0.0,40.813534,-73.926034,40.81094899966279,-73.92919200001657,40.816118999872764,-73.92287500022626
360050051003,36,000,Unknown,005100,Block Group 3,0,0,0,0.067917,0.0,0.0,40.815007,-73.922371,40.81331500008578,-73.92425900044853,40.81669799999325,-73.92048199970046
36005005200,36,005,Bronx,005200,Census Tract 52; Bronx County; New York,1931,716,29657,0.0,0.0,0.3708,,,,,,
360050052001,36,000,Unknown,005200,Block Group 1,0,0,0,0.158699,0.0,0.0,40.825663,-73.882249,40.82296999973451,-73.88456799963176,40.828355999885794,-73.87992999961646
360050052002,36,000,Unknown,005200,Block Group 2,0,0,0,0.023884,0.0,0.0,40.827044,-73.881204,40.825656000306985,-73.88198099983548,40.82843199973431,-73.88042699973391
36005005300,36,005,Bronx,005300,Census Tract 53; Bronx County; New York,5379,1490,26437,0.0,0.0,0.277,,,,,,
360050053001,36,000,Unknown,005300,Block Group 1,0,0,0,0.03694,0.0,0.0,40.851399,-73.92231,40.8501230001933,-73.92390399972297,40.85267399981502,-73.9207169998771
360050053002,36,000,Unknown,005300,Block Group 2,0,0,0,0.035063,0.0,0.0,40.853119,-73.921286,40.85188100009677,-73.92297800015842,40.85435799970107,-73.91959499959567
36005005400,36,005,Bronx,005400,Census Tract 54; Bronx County; New York,5715,1902,48750,0.0,0.0,0.3328,,,,,,
360050054001,36,000,Unknown,005400,Block Group 1,0,0,0,0.046629,0.0,0.0,40.830088,-73.877624,40.8286600001167,-73.87884500004326,40.83151500011651,-73.87640200018704
360050054002,36,000,Unknown,005400,Block Group 2,0,0,0,0.070025,0.0,0.0,40.829859,-73.879979,40.82843199973431,-73.88172399991754,40.83128700003515,-73.87823499994789
360050054003,36,000,Unknown,005400,Block Group 3,0,0,0,0.057662,0.0,0.0,40.829888,-73.882467,40.828271000318715,-73.88388700028958,40.831504999729916,-73.8810460000501
360050054004,36,000,Unknown,005400,Block Group 4,0,0,0,0.022086,0.0,0.0,40.830308,-73.87625,40.82897700002234,-73.87699300001586,40.83163800005846,-73.87550699968634
36005005600,36,005,Bronx,005600,Census Tract 56; Bronx County; New York,2311,871,39572,0.0,0.0,0.3769,,,,,,
360050056001,36,000,Unknown,005600,Block Group 1,0,0,0,0.059755,0.0,0.0,40.832574,-73.877717,40.83126500019452,-73.87936800009999,40.83388200018869,-73.87606699955299
360050056002,36,000,Unknown,005600,Block Group 2,0,0,0,0.02054,0.0,0.0,40.832419,-73.879546,40.831139000039656,-73.88024799963377,40.83369900002015,-73.87884500004326
360050056003,36,000,Unknown,005600,Block Group 3,0,0,0,0.055814,0.0,0.0,40.832863,-73.879893,40.83104500002713,-73.8823540001044,40.83468000013374,-73.87743200040701
36005005902,36,005,Bronx,005902,Census Tract 59.02; Bronx County; New York,2938,1190,48456,0.0,0.0,0.405,,,,,,
360050059021,36,000,Unknown,005902,Block Group 1,0,0,0,0.022103,0.0,0.0,40.825912,-73.922312,40.82496999994403,-73.92347299972776,40.826853999909055,-73.92115200007028
360050059022,36,000,Unknown,005902,Block Group 2,0,0,0,0.048202,0.0,0.0,40.823223,-73.92401,40.821021000053356,-73.92574599970463,40.82542500001307,-73.92227400035172
36005006000,36,005,Bronx,006000,Census Tract 60; Bronx County; New York,1297,482,47375,0.0,0.0,0.3716,,,,,,
360050060001,36,000,Unknown,006000,Block Group 1,0,0,0,0.096611,0.0,0.0,40.838446,-73.875475,40.836904999860934,-73.87810799972628,40.83998799975748,-73.8728429998972
360050060002,36,000,Unknown,006000,Block Group 2,0,0,0,0.239683,0.0,0.0,40.837233,-73.87794,40.834423999807775,-73.88222199985992,40.84004200021849,-73.87365899985689
36005006100,36,005,Bronx,006100,Census Tract 61; Bronx County; New York,3868,1949,66430,0.0,0.0,0.5039,,,,,,
360050061001,36,000,Unknown,006100,Block Group 1,0,0,0,0.048783,0.0,0.0,40.825185,-73.920367,40.823972999746054,-73.92227400035172,40.826398000215995,-73.91845899996882
360050061002,36,000,Unknown,006100,Block Group 2,0,0,0,0.024487,0.0,0.0,40.824063,-73.921206,40.8231550002052,-73.92307299969468,40.82496999994403,-73.91933900040094
360050061003,36,000,Unknown,006100,Block Group 3,0,0,0,0.019345,0.0,0.0,40.823483,-73.920532,40.82266699989935,-73.92159099956311,40.82429899979632,-73.91947400012015
360050061004,36,000,Unknown,006100,Block Group 4,0,0,0,0.150026,0.0,0.0,40.820818,-73.923688,40.818013000103285,-73.927313000225,40.82362399984294,-73.92006300029912
36005006200,36,005,Bronx,006200,Census Tract 62; Bronx County; New York,6217,2078,30236,0.0,0.0,0.3342,,,,,,
360050062001,36,000,Unknown,006200,Block Group 1,0,0,0,0.071833,0.0,0.0,40.833873,-73.875144,40.83163800005846,-73.87659399980768,40.83610899972262,-73.87369400001698
360050062002,36,000,Unknown,006200,Block Group 2,0,0,0,0.03463,0.0,0.0,40.835041,-73.877569,40.833868000282735,-73.87925199974903,40.83621400015322,-73.87588699962795
360050062003,36,000,Unknown,006200,Block Group 3,0,0,0,0.036116,0.0,0.0,40.834962,-73.876231,40.83376000013242,-73.8777200002871,40.836163999709996,-73.87474199978027
360050062004,36,000,Unknown,006200,Block Group 4,0,0,0,0.021606,0.0,0.0,40.830499,-73.875307,40.829234000178,-73.87606699955299,40.83176399994471,-73.8745469997866
360050062005,36,000,Unknown,006200,Block Group 5,0,0,0,0.029709,0.0,0.0,40.830743,-73.874168,40.829521999909396,-73.87514299963827,40.83196399981192,-73.87319299970156
36005006301,36,005,Bronx,006301,Census Tract 63.01; Bronx County; New York,5845,3249,55396,0.0,0.0,0.5559,,,,,,
360050063011,36,000,Unknown,006301,Block Group 1,0,0,0,0.046716,0.0,0.0,40.826618,-73.92465,40.82542500001307,-73.9266300003347,40.82781199982223,-73.92266900036195
360050063012,36,000,Unknown,006301,Block Group 2,0,0,0,0.017876,0.0,0.0,40.825862,-73.925985,40.82511500031985,-73.92715300039141,40.826607999721745,-73.92481699976703
360050063013,36,000,Unknown,006301,Block Group 3,0,0,0,0.033946,0.0,0.0,40.823835,-73.927468,40.821945999955375,-73.92875500017358,40.825723999795876,-73.92618099989782
360050063014,36,000,Unknown,006301,Block Group 4,0,0,0,0.121129,0.0,0.0,40.822955,-73.925783,40.81999800010406,-73.92809400002459,40.82591099990016,-73.92347299972776
360050063015,36,000,Unknown,006301,Block Group 5,0,0,0,0.203829,0.0,0.0,40.816379,-73.929857,40.813255999743234,-73.93240099960376,40.81950300025382,-73.927313000225
360050063016,36,000,Unknown,006301,Block Group 6,0,0,0,0.368155,0.0,0.0,40.823448,-73.929851,40.81855999973633,-73.933059000278,40.82833500031476,-73.9266439996801
36005006302,36,005,Bronx,006302,Census Tract 63.02; Bronx County; New York,0,0,0,0.0,0.0,0.0,,,,,,
360050063021,36,000,Unknown,006302,Block Group 1,0,0,0,0.262779,0.0,0.0,40.830916,-73.926586,40.825723999795876,-73.93095600018044,40.83610899972261,-73.922216999552
36005006400,36,005,Bronx,006400,Census Tract 64; Bronx County; New York,3928,1234,24730,0.0,0.0,0.3142,,,,,,
