geoid,name,county,tract,population,commuters,median_income
36047083000,Census Tract 830; Kings County; New York,047,083000,6329,3346,62177
36047083200,Census Tract 832; Kings County; New York,047,083200,2237,1108,93803
36047083400,Census Tract 834; Kings County; New York,047,083400,1694,736,97500
36047083600,Census Tract 836; Kings County; New York,047,083600,1994,915,91378
36047083800,Census Tract 838; Kings County; New York,047,083800,2020,832,69550
36047084000,Census Tract 840; Kings County; New York,047,084000,2524,908,88646
36047084600,Census Tract 846; Kings County; New York,047,084600,1903,889,59792
36047084800,Census Tract 848; Kings County; New York,047,084800,1619,718,98125
36047085000,Census Tract 850; Kings County; New York,047,085000,1594,727,99519
36047085200,Census Tract 852; Kings County; New York,047,085200,22,12,0
36047085400,Census Tract 854; Kings County; New York,047,085400,2088,1108,69125
36047085600,Census Tract 856; Kings County; New York,047,085600,3649,1844,76667
36047085800,Census Tract 858; Kings County; New York,047,085800,1896,761,54063
36047086000,Census Tract 860; Kings County; New York,047,086000,3101,1625,73450
36047086200,Census Tract 862; Kings County; New York,047,086200,3112,1712,58542
36047086400,Census Tract 864; Kings County; New York,047,086400,2544,1238,67143
36047086600,Census Tract 866; Kings County; New York,047,086600,3099,1590,72863
36047086800,Census Tract 868; Kings County; New York,047,086800,3097,1549,52539
36047087000,Census Tract 870; Kings County; New York,047,087000,3327,1336,59884
36047087200,Census Tract 872; Kings County; New York,047,087200,3341,1524,74219
36047087401,Census Tract 874.01; Kings County; New York,047,087401,3848,1315,38798
36047087600,Census Tract 876; Kings County; New York,047,087600,1865,690,47105
36047087800,Census Tract 878; Kings County; New York,047,087800,2753,1218,60947
36047088001,Census Tract 880.01; Kings County; New York,047,088001,1899,817,59799
36047088002,Census Tract 880.02; Kings County; New York,047,088002,1141,633,97614
36047088200,Census Tract 882; Kings County; New York,047,088200,6314,2424,46461
36047088400,Census Tract 884; Kings County; New York,047,088400,5218,1848,43347
36047088600,Census Tract 886; Kings County; New York,047,088600,4034,1612,48949
36047088800,Census Tract 888; Kings County; New York,047,088800,4333,1833,51335
36047089000,Census Tract 890; Kings County; New York,047,089000,7269,2941,62667
36047089200,Census Tract 892; Kings County; New York,047,089200,2943,851,28697
36047089400,Census Tract 894; Kings County; New York,047,089400,3412,1074,51221
36047089600,Census Tract 896; Kings County; New York,047,089600,3615,1540,33042
36047089800,Census Tract 898; Kings County; New York,047,089800,2238,1181,76726
36047090000,Census Tract 900; Kings County; New York,047,090000,4584,1442,33889
36047090200,Census Tract 902; Kings County; New York,047,090200,4303,1449,50625
36047090600,Census Tract 906; Kings County; New York,047,090600,3952,1080,24972
36047090800,Census Tract 908; Kings County; New York,047,090800,6090,1584,23821
36047091000,Census Tract 910; Kings County; New York,047,091000,5392,1412,16628
36047091200,Census Tract 912; Kings County; New York,047,091200,6377,2392,18502
36047091600,Census Tract 916; Kings County; New York,047,091600,4013,1245,26581
36047091800,Census Tract 918; Kings County; New York,047,091800,2452,928,40525
36047092000,Census Tract 920; Kings County; New York,047,092000,2440,623,39005
36047092200,Census Tract 922; Kings County; New York,047,092200,3068,1370,48095
36047092400,Census Tract 924; Kings County; New York,047,092400,2593,697,33586
36047092800,Census Tract 928; Kings County; New York,047,092800,2533,1312,82645
36047093000,Census Tract 930; Kings County; New York,047,093000,3055,1245,94188
36047093200,Census Tract 932; Kings County; New York,047,093200,1576,530,36042
36047093400,Census Tract 934; Kings County; New York,047,093400,2761,1178,86641
36047093600,Census Tract 936; Kings County; New York,047,093600,1555,596,74402
36047093800,Census Tract 938; Kings County; New York,047,093800,2641,1559,78018
36047094401,Census Tract 944.01; Kings County; New York,047,094401,2891,1441,80064
36047094402,Census Tract 944.02; Kings County; New York,047,094402,3197,845,25208
36047094600,Census Tract 946; Kings County; New York,047,094600,2149,957,90750
36047095000,Census Tract 950; Kings County; New York,047,095000,3092,1420,96607
36047095400,Census Tract 954; Kings County; New York,047,095400,4431,2320,93356
36047095600,Census Tract 956; Kings County; New York,047,095600,4386,2078,98750
36047095800,Census Tract 958; Kings County; New York,047,095800,3337,1720,70826
36047096000,Census Tract 960; Kings County; New York,047,096000,0,0,0
36047096200,Census Tract 962; Kings County; New York,047,096200,1557,773,84048
36047096400,Census Tract 964; Kings County; New York,047,096400,2886,1270,102639
36047096600,Census Tract 966; Kings County; New York,047,096600,2480,982,67018
36047096800,Census Tract 968; Kings County; New York,047,096800,1688,675,97679
36047097000,Census Tract 970; Kings County; New York,047,097000,2470,953,64716
36047097400,Census Tract 974; Kings County; New York,047,097400,2741,1027,85234
36047098200,Census Tract 982; Kings County; New York,047,098200,4243,1220,23639
36047098400,Census Tract 984; Kings County; New York,047,098400,1959,1027,112450
36047098600,Census Tract 986; Kings County; New York,047,098600,2548,1225,94583
36047098800,Census Tract 988; Kings County; New York,047,098800,2920,1058,75662
36047099000,Census Tract 990; Kings County; New York,047,099000,1688,885,88537
36047099200,Census Tract 992; Kings County; New York,047,099200,2258,998,88429
36047099400,Census Tract 994; Kings County; New York,047,099400,1987,921,89744
36047099600,Census Tract 996; Kings County; New York,047,099600,3354,1423,73656
36047099800,Census Tract 998; Kings County; New York,047,099800,3793,1750,91458
36047100400,Census Tract 1004; Kings County; New York,047,100400,3091,1396,83872
36047100600,Census Tract 1006; Kings County; New York,047,100600,2677,1203,106250
36047100800,Census Tract 1008; Kings County; New York,047,100800,2292,946,89191
36047101000,Census Tract 1010; Kings County; New York,047,101000,2764,1138,62330
36047101200,Census Tract 1012; Kings County; New York,047,101200,2231,1235,89773
36047101400,Census Tract 1014; Kings County; New York,047,101400,2025,1007,72367
36047101600,Census Tract 1016; Kings County; New York,047,101600,1555,719,122125
36047101800,Census Tract 1018; Kings County; New York,047,101800,1957,863,93243
36047102000,Census Tract 1020; Kings County; New York,047,102000,1924,1141,109565
36047102200,Census Tract 1022; Kings County; New York,047,102200,2473,1068,90000
36047102400,Census Tract 1024; Kings County; New York,047,102400,2160,896,76724
36047102600,Census Tract 1026; Kings County; New York,047,102600,3132,1334,110592
36047102801,Census Tract 1028.01; Kings County; New York,047,102801,1250,591,72121
36047102802,Census Tract 1028.02; Kings County; New York,047,102802,0,0,0
36047103401,Census Tract 1034.01; Kings County; New York,047,103401,4081,1074,17824
36047103402,Census Tract 1034.02; Kings County; New York,047,103402,0,0,0
36047105801,Census Tract 1058.01; Kings County; New York,047,105801,6024,1836,23657
36047105804,Census Tract 1058.04; Kings County; New York,047,105804,6755,2365,45000
36047107001,Census Tract 1070.01; Kings County; New York,047,107001,4029,2067,60919
36047107002,Census Tract 1070.02; Kings County; New York,047,107002,0,0,0
36047107003,Census Tract 1070.03; Kings County; New York,047,107003,0,0,0
36047107800,Census Tract 1078; Kings County; New York,047,107800,4336,1981,75881
36047109800,Census Tract 1098; Kings County; New York,047,109800,2589,1037,66985
36047110400,Census Tract 1104; Kings County; New York,047,110400,5072,1908,62143
36047110600,Census Tract 1106; Kings County; New York,047,110600,4950,1193,29919
36047111000,Census Tract 1110; Kings County; New York,047,111000,2937,818,31674
36047111600,Census Tract 1116; Kings County; New York,047,111600,3929,1691,85011
36047111800,Census Tract 1118; Kings County; New York,047,111800,3844,1351,80467
36047112000,Census Tract 1120; Kings County; New York,047,112000,3398,1526,74089
36047112200,Census Tract 1122; Kings County; New York,047,112200,3010,1052,28778
36047112400,Census Tract 1124; Kings County; New York,047,112400,3410,1606,44375
36047112600,Census Tract 1126; Kings County; New York,047,112600,4634,2192,69932
36047112800,Census Tract 1128; Kings County; New York,047,112800,4235,1580,52477
36047113000,Census Tract 1130; Kings County; New York,047,113000,4279,1564,53263
36047113200,Census Tract 1132; Kings County; New York,047,113200,2444,936,47667
36047113400,Census Tract 1134; Kings County; New York,047,113400,2798,824,27170
36047114201,Census Tract 1142.01; Kings County; New York,047,114201,1514,618,41657
36047114202,Census Tract 1142.02; Kings County; New York,047,114202,2772,1064,62241
36047114400,Census Tract 1144; Kings County; New York,047,114400,2841,1030,77957
36047114600,Census Tract 1146; Kings County; New York,047,114600,3000,1204,83476
36047115000,Census Tract 1150; Kings County; New York,047,115000,2816,1137,71429
36047115200,Census Tract 1152; Kings County; New York,047,115200,3229,1291,53135
36047115600,Census Tract 1156; Kings County; New York,047,115600,4249,1500,28585
36047115800,Census Tract 1158; Kings County; New York,047,115800,2644,1024,62538
36047116000,Census Tract 1160; Kings County; New York,047,116000,2759,1058,57462
36047116200,Census Tract 1162; Kings County; New York,047,116200,2635,1101,59412
36047116400,Census Tract 1164; Kings County; New York,047,116400,3685,1401,66557
36047116600,Census Tract 1166; Kings County; New York,047,116600,3053,1412,50625
36047116800,Census Tract 1168; Kings County; New York,047,116800,2493,1163,65257
36047117000,Census Tract 1170; Kings County; New York,047,117000,1965,697,0
36047117201,Census Tract 1172.01; Kings County; New York,047,117201,2365,1090,62273
36047117202,Census Tract 1172.02; Kings County; New York,047,117202,4784,2134,64167
36047117400,Census Tract 1174; Kings County; New York,047,117400,4193,2083,0
36047117601,Census Tract 1176.01; Kings County; New York,047,117601,3334,1628,73566
36047117602,Census Tract 1176.02; Kings County; New York,047,117602,3043,1236,56970
36047117800,Census Tract 1178; Kings County; New York,047,117800,1803,642,55938
36047118000,Census Tract 1180; Kings County; New York,047,118000,0,0,0
36047118201,Census Tract 1182.01; Kings County; New York,047,118201,3200,1593,87180
36047118202,Census Tract 1182.02; Kings County; New York,047,118202,3022,1451,62237
36047118400,Census Tract 1184; Kings County; New York,047,118400,4812,2140,63454
36047118600,Census Tract 1186; Kings County; New York,047,118600,3578,1352,80147
36047118800,Census Tract 1188; Kings County; New York,047,118800,5217,1999,56599
36047119000,Census Tract 1190; Kings County; New York,047,119000,1866,591,39021
36047119200,Census Tract 1192; Kings County; New York,047,119200,4014,1679,85250
36047119400,Census Tract 1194; Kings County; New York,047,119400,5488,2183,69365
36047119600,Census Tract 1196; Kings County; New York,047,119600,5712,2592,50563
36047119800,Census Tract 1198; Kings County; New York,047,119800,3851,1301,39940
36047120000,Census Tract 1200; Kings County; New York,047,120000,2838,1212,43546
36047120200,Census Tract 1202; Kings County; New York,047,120200,2025,700,114153
36047120801,Census Tract 1208.01; Kings County; New York,047,120801,5308,1772,57313
36047120802,Census Tract 1208.02; Kings County; New York,047,120802,4534,1709,33190
36047120803,Census Tract 1208.03; Kings County; New York,047,120803,1951,1175,72451
36047121000,Census Tract 1210; Kings County; New York,047,121000,4188,969,17708
36047121400,Census Tract 1214; Kings County; New York,047,121400,4649,1056,24964
36047122000,Census Tract 1220; Kings County; New York,047,122000,7200,2630,57055
36047123700,Census Tract 1237; Kings County; New York,047,123700,9448,1716,51157
36047150200,Census Tract 1502; Kings County; New York,047,150200,2730,1212,128472
36047152200,Census Tract 1522; Kings County; New York,047,152200,3407,2126,224808
36047990100,Census Tract 9901; Kings County; New York,047,990100,0,0,0
36081000101,Census Tract 1.01; Queens County; New York,081,000101,5027,2930,124885
36081000102,Census Tract 1.02; Queens County; New York,081,000102,5966,3674,213750
36081000103,Census Tract 1.03; Queens County; New York,081,000103,0,0,0
36081000104,Census Tract 1.04; Queens County; New York,081,000104,371,26,0
36081000200,Census Tract 2; Queens County; New York,081,000200,2553,1265,72200
36081000400,Census Tract 4; Queens County; New York,081,000400,4738,1919,78454
36081000600,Census Tract 6; Queens County; New York,081,000600,3890,1409,75074
36081000701,Census Tract 7.01; Queens County; New York,081,000701,3229,2125,145922
36081000702,Census Tract 7.02; Queens County; New York,081,000702,3594,2097,125114
36081000800,Census Tract 8; Queens County; New York,081,000800,3296,1437,103671
